  55 0.000 0.070932   -1.0415365e+01   -1.5790817e-02   -1.3070613e+00   -2.8120952e-02  1   647  173
  55 0.000 0.022480   -1.0227801e+01   -1.8806655e-02    7.4626659e-01    1.2469458e-02  1  5605    9
  55 0.000 0.049062   -1.0209101e+01   -1.7459131e-02    2.9715958e+00    3.7866884e-02  1  4860    8
  55 0.000 0.005151   -1.3075211e+01   -5.1097022e-03   -1.3324605e-01   -3.8222775e-03  1  6415   33
  55 0.000 0.090199   -1.1144334e+01    8.8930291e-03    1.8763373e+00    2.3645647e-02  1  6458  125
  55 0.000 0.041415   -1.0180988e+01   -1.4515320e-02   -2.4330627e-02    7.2415919e-03  1  4851    4
  55 0.000 0.294249   -1.2784785e+01    1.2633259e-02    1.7291393e+00    6.7207479e-02  1  6931   29
  55 0.000 0.019086   -1.0213823e+01   -1.5556502e-02    4.3875114e-01    1.2222952e-02  1   453   88
  55 0.000 0.033123   -1.1316853e+01   -1.7088737e-04    1.3836372e+00    2.4878442e-02  1  2217   12
  55 0.000 0.058131    1.0403900e+01    1.8598504e-02   -7.1980844e+00   -1.4298093e-01  1  6650    3
  55 0.000 0.602021   -1.1926067e+01   -3.6984278e-02    1.4409862e+00    2.8092339e-03  1  8810   11
  55 0.000 0.192302   -1.1875954e+01   -1.1359674e-02    2.7802791e+00    6.4652697e-02  1  9706   17
  55 0.000 0.075409   -1.0656257e+01    1.0332279e-02   -6.9432616e-02    2.1051681e-02  1  9761    3
  55 0.000 0.039551   -1.1239968e+01   -2.0783377e-02   -1.9043992e-01    6.3215035e-03  1  1560   27
  55 0.000 0.256391   -1.0405677e+01   -4.9886493e-02    1.0975896e-01   -1.9207296e-02  1  3517    3
  55 0.000 0.104976   -1.0914052e+01   -5.1151256e-03   -3.8481688e-01    6.2489628e-03  1  5427  128
  55 0.000 0.016688   -1.0192232e+01   -7.2855424e-03    5.7249059e-01    1.0868642e-02  1  7225   10
  55 0.000 0.020663   -1.0079374e+01   -1.3250556e-02   -4.7572287e-01   -2.9729921e-03  1  4041   32
  55 0.000 0.089976   -1.1170699e+01   -1.3266538e-02    1.5022241e+00    3.3611866e-02  1  2648   14
  55 0.000 0.018249   -1.0275120e+01   -2.2349031e-03    8.7748766e-01    2.4188520e-02  1  1724    5
  55 0.000 0.069111   -1.3059738e+01   -4.3242616e-03    2.8630755e+00    5.6395545e-02  1  3504    1
  55 0.000 0.014089   -1.2045962e+01   -3.1925135e-03   -4.2300450e-01   -1.1844004e-02  1  1162    7
  55 0.000 0.147004   -1.0118536e+01   -2.1761399e-02    3.2125589e+00    8.2246646e-02  1  9434    6
  55 0.000 0.103761   -1.0764841e+01   -1.4130823e-02    1.0363772e+00    2.0438110e-03  1  8616    6
  55 0.000 0.065373   -1.1646471e+01   -1.0180190e-03    3.2066665e-01    9.9478011e-03  1  7910   22
  55 0.000 0.022420   -1.1229668e+01    3.1502602e-03    1.0600299e-01   -1.4050483e-03  1  1126    9
  55 0.000 0.034921   -1.0105801e+01   -3.9494170e-03    1.0417448e+00    1.4861412e-02  1  4633  101
  55 0.000 0.402878   -1.0198164e+01    2.2776681e-03   -3.2009134e+00   -6.1064386e-02  1   948    7
  55 0.000 0.111361   -1.0073657e+01   -2.8768026e-03   -8.2796394e-01   -2.5699013e-02  1  4416    4
  55 0.000 0.164190   -1.0230674e+01   -1.1197307e-02   -2.4759400e+00   -2.8169176e-02  1   642    8
  55 0.000 0.043466   -1.1195088e+01   -1.4607756e-03    3.2818574e+00    5.0207799e-02  1  4604  159
  55 0.000 0.036619   -1.0274421e+01   -8.9456522e-04   -6.7133544e-01   -3.8587936e-03  1   644   30
  55 0.000 0.212608   -1.0779104e+01    4.0412719e-03    1.4452614e-01    1.0426131e-02  1  1107   29
  55 0.000 0.037843   -1.0420520e+01   -1.1371621e-02   -2.9045800e+00   -4.0980287e-02  1  5729    2
  55 0.000 0.013896   -1.0366550e+01   -6.5449672e-03   -7.5866011e-01   -1.1990542e-02  1  8444    2
  55 0.000 0.429048   -1.0051191e+01   -1.9125551e-03   -8.9311773e-01   -1.5940178e-02  1  3516   13
  55 0.000 0.271711   -1.0280938e+01   -7.0179671e-03   -7.8096095e-03   -5.0463663e-02  1   660  127
  55 0.000 0.191618   -1.0272131e+01    3.0997676e-03   -7.5001496e-01   -1.9621211e-02  1  8853   11
  55 0.000 0.103835   -1.0111853e+01   -8.7092426e-03   -9.5645332e-01   -1.9819558e-02  1  7342    9
  55 0.000 0.038663   -1.1757418e+01    5.3005724e-04   -9.6527619e-01   -2.1590835e-02  1  7459   27
  55 0.000 0.009390   -1.0725475e+01   -1.7100857e-02    1.4494984e+00    2.7289505e-02  1  9034   74
  55 0.000 0.106754   -1.0276933e+01   -6.0438363e-03    9.7529127e-01    2.3658331e-02  1  8735  170
  55 0.000 0.200019   -1.2838997e+01   -3.9909088e-02   -1.2283907e-01    3.2578820e-02  1  4361   10
  55 0.000 0.207239   -1.3338779e+01   -1.4135306e-02    7.4473722e-01    3.8006385e-02  1  9452  141
  55 0.000 0.080681   -1.0247822e+01    1.8569143e-02   -6.9652857e-01    1.1678758e-03  1  4437    8
  55 0.000 0.001982   -1.0157191e+01   -3.9921464e-03   -7.7633482e-01   -9.6233532e-03  1  2146   10
  55 0.000 0.183351   -1.1114362e+01   -7.4691599e-03    3.2933072e+00    4.3255597e-02  1  7332    5
  55 0.000 0.038950   -1.0148747e+01   -7.1490297e-03   -9.8804663e-01   -2.5852078e-02  1  9063    1
  55 0.000 0.154073   -1.0075352e+01    8.9534495e-03   -4.2416346e-01   -1.4308730e-02  1  9356   19
  55 0.000 0.296891   -1.0891730e+01   -2.6539193e-02    3.1592212e+00    4.4414700e-02  1  2604   29
  55 0.000 0.058056   -1.0222179e+01    2.5069707e-03   -2.8759089e-01   -1.6508421e-02  1  9252    5
  55 0.000 0.036751   -1.1039009e+01   -1.7383139e-02   -9.5393699e-01   -1.6334664e-02  1   962    9
  55 0.000 0.103306   -1.0162776e+01   -1.9604154e-02   -4.7230328e-01   -2.1379660e-02  1  2342   60
  55 0.000 0.093995   -1.0861184e+01   -1.3429319e-02   -2.6960539e-01    1.4772892e-02  1  7803   16
  55 0.000 0.218500   -1.2298645e+01   -3.0042821e-02   -5.7020084e-01   -3.6904513e-02  1  2061    7
  55 0.000 0.006922   -1.0794039e+01   -1.7634041e-02   -3.7870123e+00   -7.4665854e-02  1  9737   25
  55 0.000 0.021228   -1.2536096e+01    3.4224267e-03   -3.3703593e+00   -1.3500483e-02  1  9802   23
  55 0.000 0.101250   -1.0168076e+01   -7.2860201e-03   -1.6990386e+00   -3.2153094e-02  1  3851   22
  55 0.000 0.284067   -1.0097052e+01   -2.6581177e-02    4.7615277e+00    7.0714381e-02  1  9917    8
  55 0.000 0.117226   -1.0221998e+01   -1.5488412e-03    1.6141976e-01    1.2038406e-02  1  8518    1
  55 0.000 0.018715   -1.0103286e+01   -9.2289603e-03    5.0358889e-01    2.1657003e-03  1  1564   98
  55 0.000 0.061338   -1.0348449e+01   -8.6005601e-03    6.1436033e+00    1.0673968e-01  1  6753   42
  55 0.000 0.095282   -1.2753357e+01   -5.4957442e-02   -2.9337571e+00   -5.3111091e-02  1  2907  157
  55 0.000 0.016141   -1.0242655e+01   -3.1984203e-03    2.2992600e+00    4.2261861e-02  1  2132    8
  55 0.000 0.132524   -1.1790225e+01   -3.6617896e-02   -2.8351430e-01   -2.2937623e-02  1  6916    9
  55 0.000 0.153768   -1.0293647e+01   -6.6108278e-03    8.5576252e-01    2.5812810e-02  1  6208    8
  55 0.000 0.008316   -1.0391116e+01   -1.8984102e-03   -5.4715716e-02   -2.8209552e-03  1  7409    3
  55 0.000 0.047621   -1.2272213e+01   -8.3665842e-03    1.9425713e+00    1.7217488e-02  1  8248   25
  55 0.000 0.032840   -1.1113971e+01   -1.3660373e-02    6.6138777e-02    3.8197046e-03  1   360   10
  55 0.000 0.170097   -1.0473461e+01    1.2109635e-02    1.0060978e+00    3.1125747e-03  1  1322   17
  55 0.000 0.112735   -1.0111031e+01    1.9039465e-02    1.8763447e+00    3.8023399e-02  1  9441   29
  55 0.000 0.009986   -1.0353477e+01   -3.9878244e-03    1.3715016e+00    2.8551765e-02  1   420   38
  55 0.000 0.023649   -1.1850316e+01   -2.9505378e-04    4.7799484e+00    6.8833652e-02  1  3641   91
  55 0.000 0.009253   -1.1336818e+01   -3.8922455e-03    1.0854184e+00    3.4535619e-02  1  9712   14
  55 0.000 0.011641   -1.2036477e+01   -1.7920275e-03   -1.6947989e-01    2.4722472e-03  1 10057   23
  55 0.000 0.109465   -1.1350610e+01    2.1397957e-03    2.3986958e-03    2.3552703e-02  1  6623    6
  55 0.000 0.001838   -1.0446566e+01   -1.0143312e-02    2.2129825e-01   -1.9087135e-04  1  6435   24
  55 0.000 0.104206   -1.3085585e+01   -4.1158061e-03   -4.0877891e-01    2.5416152e-03  1  8323    9
  55 0.000 0.007719   -1.0627789e+01   -7.7626127e-03   -9.7078688e-02    5.6332314e-04  1   742    6
  55 0.000 0.113660   -1.1206507e+01   -2.4360957e-03   -2.7310063e+00   -3.0995881e-02  1  4606    6
  55 0.000 0.169173   -1.2174027e+01    1.3222540e-02    5.2628007e-01   -3.7869604e-03  1  7964    3
  55 0.000 0.152973   -1.0100039e+01    1.8755318e-02    1.1726552e+00    1.2825137e-02  1  7362  141
  55 0.000 0.159452   -1.0876555e+01   -2.3237720e-02    4.5324864e+00    5.6195939e-02  1  2360   39
  55 0.000 0.243880   -1.0220687e+01    4.1398284e-02   -1.8776903e-01    2.6127387e-02  1  1112   13
  55 0.000 0.042225   -1.1145832e+01   -1.0982521e-02    2.4348854e+00    5.3738128e-02  1  5119   24
  55 0.000 0.105376   -1.2563480e+01   -1.0313387e-03    1.6849090e+00    5.6211146e-03  1  8607  141
  55 0.000 0.015201   -1.0490975e+01   -6.8244939e-04    2.2320320e+00    3.2714555e-02  1  6716  113
  55 0.000 0.047065   -1.2355626e+01   -1.5247582e-02    3.6358541e+00    6.6257513e-02  1  6428  106
  55 0.000 0.138426   -1.0408547e+01    6.0275538e-02    1.7040971e+00    5.9844822e-02  1  3631    6
  55 0.000 0.369476   -1.0140933e+01    2.6457189e-02   -8.2062800e-02    4.4018653e-02  1  9556   29
  55 0.000 0.031026   -1.0467950e+01   -1.4132638e-02    3.3752048e-01    4.1649563e-03  1  5951    6
  55 0.000 0.007263   -1.0246707e+01   -1.9109846e-02   -3.0800994e-01   -6.8548255e-03  1   747  170
  55 0.000 0.266009   -1.0366746e+01    1.4189271e-02    4.3387778e-01   -6.4560933e-03  1  6827    4
  55 0.000 0.031487   -1.1170580e+01   -1.8356595e-02    8.4550538e-01    9.7020054e-03  1  7852  154
  55 0.000 0.040202   -1.1777478e+01    6.6268240e-03    1.3217451e+00    4.3230179e-02  1  9440   40
  55 0.000 0.040136   -1.2736334e+01    5.2577406e-03   -4.9810431e-01   -1.0665509e-02  1  6045    5
  55 0.000 0.023294   -1.1697295e+01   -6.6863689e-03    1.0348137e-01    2.0062695e-03  1  7704   24
  55 0.000 0.117027   -1.3028273e+01    2.0884677e-02    6.0620102e-01    1.9224284e-02  1  8519   42
  55 0.000 0.161619   -1.1970119e+01   -1.8027140e-03    1.0842441e+00    1.1305820e-02  1  4024    5
  55 0.000 0.143099   -1.2306036e+01   -1.2192302e-02    8.3750629e-01    2.7509521e-02  1  1404    6
  55 0.000 0.202994   -1.0139839e+01   -4.0921918e-02   -1.9049034e-01    1.2038477e-02  1  7617   71
  55 0.000 0.070019   -1.0402201e+01   -5.4662041e-03    2.8752384e-01    1.0958915e-02  1  5512    5
  55 0.000 0.048817   -1.0121614e+01   -1.8430962e-02    1.5400760e+00    1.5131329e-02  1  1906   15
  55 0.000 0.043208   -1.0470733e+01   -1.5661163e-02   -1.2381090e+00   -1.3202620e-02  1  7809   74
  55 0.000 0.044354   -1.1304415e+01    1.0438212e-02    2.7947683e+00    5.5982847e-02  1  6043    6
  55 0.000 0.949764   -1.0051246e+01   -1.2721453e-02    3.7276092e-01    1.4700684e-02  1  2908    8
  55 0.000 0.082192   -1.0222119e+01   -1.7788461e-02   -9.4253623e-01   -8.8792348e-03  1   503  140
  55 0.000 0.138599   -1.0539044e+01   -3.8760737e-02    2.3436210e+00    7.0650434e-02  1  2338   14
  55 0.000 0.148565   -1.0098006e+01    1.8920071e-03    1.1306479e+00    7.5345446e-03  1  2743    9
  55 0.000 0.302451   -1.2068744e+01   -1.5383011e-03    8.1885395e-01   -1.3247255e-02  1  3351    6
  55 0.000 0.041433   -1.0179100e+01   -2.2919654e-02    2.9275520e-01    1.4667988e-02  1   736    7
  55 0.000 0.052278   -1.1886572e+01   -8.2757224e-03    1.2599152e+00    3.2630461e-02  1  5862   13
  55 0.000 0.032360   -1.1300163e+01   -1.1415354e-02    2.5864677e-01    1.6483097e-02  1  1301   23
  55 0.000 0.167641   -1.1260266e+01   -6.0063059e-04   -9.7760817e-01   -2.2887875e-02  1  1655   12
  55 0.000 0.009142   -1.0414553e+01   -1.2438822e-02    2.3995343e+00    4.6054097e-02  1  5711   24
  55 0.000 0.334862   -1.0125661e+01   -1.8137207e-02   -3.7129436e-02    1.3295391e-02  1  7947   37
  55 0.000 0.099497   -1.1535789e+01   -3.8135436e-02   -4.1350050e+00   -5.0986233e-02  1  3052   24
  55 0.000 0.112635   -1.0783082e+01   -2.1634454e-02   -3.7107514e-01    2.6164967e-02  1  1738   65
  55 0.000 0.088394   -1.0117150e+01   -1.5468667e-01    2.1052179e+00    3.5561721e-02  1  2722    8
  55 0.000 0.078577   -1.0056530e+01   -2.4139396e-02    3.4430800e+00    5.5706967e-02  1  1133   69
  55 0.000 0.199179   -1.0601462e+01    6.9442215e-03   -3.8790332e+00   -6.0567420e-02  1  8713   31
  55 0.000 0.035538   -1.0426501e+01    3.1983628e-03    1.5366764e+00    3.1863746e-02  1  2629    2
  55 0.000 0.019462   -1.0645422e+01    1.4267639e-02   -6.6555722e-01   -7.9227478e-03  1  3056   14
  55 0.000 0.077647   -1.0334058e+01   -8.7130996e-03    3.0955719e-01    1.2760167e-03  1  3538   14
  55 0.000 0.099909   -1.1439918e+01    8.3854153e-04    3.5224263e+00    7.2276412e-02  1  5434   32
  55 0.000 0.799701   -1.0057694e+01   -7.5483011e-02   -5.4587460e-01    1.9090588e-01  1  3917    3
  55 0.000 0.068683   -1.0190265e+01    3.0176010e-03   -2.4284799e+00   -3.1282050e-02  1  9547    5
  55 0.000 0.025682   -1.0178781e+01   -1.0445984e-03   -4.3470707e+00   -4.4265068e-02  1  2725    8
  55 0.000 0.183990   -1.0207944e+01    5.7272152e-03   -3.9962917e-01   -8.2936499e-04  1  9228  141
  55 0.000 0.077578   -1.0096941e+01   -8.0372187e-03    5.8917974e-01   -3.5573668e-03  1  9827    5
  55 0.000 0.081985   -1.1567120e+01   -1.2836550e-02    1.0000077e+00    2.8051351e-02  1  4556    6
  55 0.000 0.096845   -1.0544174e+01   -7.4315022e-03   -4.1028267e+00   -8.5941673e-02  1  8659   22
  55 0.000 0.061651   -1.0331160e+01   -1.0524144e-03    3.0948717e+00    7.3743339e-02  1  9035   43
  55 0.000 0.226807   -1.0890449e+01   -1.1084112e-02   -3.1465566e+00   -2.9418773e-02  1  2862    4
  55 0.000 0.149130   -1.1782940e+01   -2.2978256e-02   -3.2021748e-01   -1.0136389e-02  1  5249    4
  55 0.000 0.027845   -1.1181110e+01    2.0220624e-03    1.9070640e+00    5.0884353e-02  1  8656   22
  55 0.000 0.046080   -1.1147232e+01   -1.9190277e-03   -1.6024327e+00   -3.2308999e-02  1  1329    7
  55 0.000 0.102122   -1.0236338e+01    5.8854908e-03    2.0285202e-01   -2.0118840e-02  1  7319   24
  55 0.000 0.014287   -1.0538410e+01   -7.2556045e-03   -2.1395429e+00   -3.4993746e-02  1  9158    2
  55 0.000 0.121553   -1.1832025e+01   -1.2271366e-02   -1.9407242e+00   -3.0889270e-02  1  2360   10
  55 0.000 0.137036   -1.0648818e+01   -1.7428897e-03   -8.2764187e-01    3.9077472e-03  1  4161   11
  55 0.000 0.077212   -1.0269994e+01   -6.9475156e-03   -1.0780563e+00   -1.7833913e-02  1  7063    7
  55 0.000 0.192491   -1.0337192e+01    5.5090452e-03   -6.1992786e-01   -6.2456331e-03  1  8861   32
  55 0.000 0.214674   -1.0650967e+01   -8.1988987e-03    6.8283909e-01    7.3205637e-03  1  8756    1
  55 0.000 0.001364   -1.0877739e+01    1.0058205e-03   -4.5921410e-01   -9.0642656e-03  1   517    6
  55 0.000 0.062101   -1.0225996e+01   -1.7561370e-02    6.1030717e-01    6.3360495e-03  1  1463   28
  55 0.000 0.107671   -1.1211549e+01    1.5088946e-02    3.6633480e-01    2.5561343e-02  1  6631    5
  55 0.000 0.095571   -1.0906461e+01   -7.3525892e-03    1.9553615e+00    4.5271254e-02  1  4130    8
  55 0.000 0.102522   -1.0181726e+01   -3.0982983e-02    8.1259785e-01    8.4379389e-03  1  9334    4
  55 0.000 0.004721   -1.2455316e+01    2.5630839e-03   -2.4707452e+00   -5.4450396e-02  1   639    6
  55 0.000 0.205842   -1.1604292e+01    1.1334029e-02    1.7356888e-01   -2.0308846e-02  1  4052   23
  55 0.000 0.228917   -1.0239582e+01   -2.0605589e-02    8.3766249e-01    7.8950832e-03  1 10002    6
  55 0.000 0.097382   -1.1818434e+01   -7.1368727e-02    4.8048253e-01   -5.9290881e-02  1  4746    4
  55 0.000 0.255905   -1.0256338e+01   -4.5540699e-02   -5.1460601e-01   -1.0882182e-02  1  5709   16
  55 0.000 0.060961   -1.2155873e+01   -3.3961376e-02   -1.7714331e+00   -8.3712319e-02  1  7213   29
  55 0.000 0.020938   -1.0735303e+01   -5.9660505e-03   -3.7996814e-01    1.8046033e-03  1  3815   30
  55 0.000 0.021348   -1.0786736e+01   -8.7830611e-03    2.2105477e+00    3.7889531e-02  1  7236    1
  55 0.000 0.011667   -1.1153386e+01   -5.5929000e-03    8.5291046e-01    6.2673877e-03  1  3860    4
  55 0.000 0.201947   -1.0649542e+01   -2.7278134e-02    5.6009900e-01    1.1560655e-02  1  5440    5
  55 0.000 0.010276    1.0908183e+01    7.9139748e-03    1.5138895e+00    1.3493031e-02  1  3444   10
  55 0.000 0.110070   -1.1890324e+01   -5.0607307e-02   -1.2480636e+00   -3.8569616e-02  1  6143    8
  55 0.000 0.271881   -1.0102698e+01   -3.2550886e-02    2.4164161e+00    6.4789990e-02  1  6228   15
  55 0.000 0.279152   -1.0066403e+01    1.3089194e-02   -4.9961256e+00   -6.9018266e-02  1  9535  128
  55 0.000 0.116528   -1.0122165e+01    3.5910418e-03   -4.2948430e-01   -9.0086552e-04  1  5512   14
  55 0.000 0.010838   -1.1500880e+01   -1.8156212e-02   -1.9270742e+00   -3.3988555e-02  1  8615    3
  55 0.000 0.009130   -1.0299999e+01   -1.5440634e-02   -5.9674154e-01   -1.0502588e-02  1  1020   71
  55 0.000 0.092441   -1.1519750e+01   -2.0165113e-02    1.0244412e+00    3.5716134e-02  1  6835   44
  55 0.000 0.028030   -1.0122737e+01   -1.3424954e-02    3.7566278e-02    1.1351403e-02  1  9913    8
  55 0.000 0.065049   -1.0501148e+01   -1.1904298e-02   -2.0527186e+00   -3.3136410e-02  1  2036   14
  55 0.000 0.064760    1.1366675e+01    2.1371955e-02   -3.4485574e+00   -7.4004342e-02  1  8703   13
  55 0.000 0.001096   -1.0162917e+01   -8.0422955e-04    5.4999016e-01    8.6441306e-03  1  6416   71
  55 0.000 0.071515   -1.1399279e+01   -3.4996740e-02   -1.1761941e+00    8.9432256e-03  1  5503   40
  55 0.000 0.166906   -1.1823091e+01   -1.3701944e-02   -2.6353940e+00   -3.1370155e-02  1  1227   21
  55 0.000 0.015207   -1.0137687e+01   -8.4555070e-03    4.4924851e-02   -4.3265672e-03  1  5002   12
  55 0.000 0.434695   -1.0649374e+01    3.8705538e-02    8.5173267e-01    6.1559601e-03  1  1453   22
  55 0.000 0.033206   -1.0934874e+01    1.4637875e-02    1.4006729e-01   -4.8913461e-03  1  5754   23
  55 0.000 0.003544   -1.0559073e+01   -1.4249233e-02    2.7542001e+00    5.3167263e-02  1  3827    8
  55 0.000 0.094839   -1.0656666e+01   -1.6733838e-02   -2.5321357e+00   -2.4816484e-02  1  4562    3
  55 0.000 0.388324   -1.3877930e+01   -6.0130280e-02    1.4729728e-01   -1.5272248e-02  1   949    6
  55 0.000 0.030302   -1.0175289e+01   -7.8161645e-03   -1.4177011e+00   -2.8012513e-02  1   958    8
  55 0.000 0.061304   -1.1444255e+01    1.6516714e-03    2.3356981e+00    2.7405980e-02  1  7737    8
  55 0.000 0.046485   -1.0721565e+01   -4.1893865e-03   -4.4740122e+00   -9.4817280e-02  1  8509   21
  55 0.000 0.000339   -1.0198753e+01   -1.8485885e-03    2.5156972e+00    4.7367079e-02  1  4941   24
  55 0.000 0.019478   -1.0630256e+01    4.0475171e-03   -1.5925122e-01   -4.1725953e-03  1  8805   14
  55 0.000 0.149238   -1.0712974e+01    9.0513428e-03    1.0579556e+00    1.2559014e-02  1  5826   23
  55 0.000 0.336421   -1.0304789e+01   -4.7850232e-03    1.7868843e-01   -4.1642762e-03  1  1447   45
  55 0.000 0.077896   -1.0217610e+01    7.7756041e-04    5.3957953e-01    2.4023429e-02  1 10039    6
  55 0.000 0.175487   -1.0210075e+01    1.3138290e-01   -4.1960838e-03    1.4814881e-02  1  8203   46
  55 0.000 0.027290   -1.1035934e+01   -5.8159716e-03    1.2898860e+00    2.2398739e-02  1  7833   47
  55 0.000 0.049513   -1.0062051e+01   -9.1085763e-03   -2.1451472e+00   -3.4017306e-02  1  3852   21
  55 0.000 0.206248   -1.0251847e+01   -2.7619833e-02   -9.7795725e-01   -5.0051692e-02  1  6334    4
  55 0.000 0.032165   -1.0566402e+01   -1.5732594e-03    1.3728377e+00    2.2758391e-02  1  6703  126
  55 0.000 0.108094   -1.0165970e+01   -2.6289389e-02    3.7419443e+00    4.5313241e-02  1  7361    2
  55 0.000 0.019989   -1.0415737e+01   -5.6315501e-03    3.2471582e-01    9.5258380e-03  1  1744    6
  55 0.000 0.006008   -1.3714776e+01   -5.9160128e-03   -1.0018594e+00   -2.2167612e-02  1  7736   10
  55 0.000 0.021368   -1.1184081e+01   -2.9280057e-04   -2.5322241e+00   -3.3191311e-02  1   757   26
  55 0.000 0.012103   -1.2020780e+01   -4.1482692e-03   -4.8690506e+00   -9.3710041e-02  1  5917   68
  55 0.000 0.031977   -1.1903095e+01   -4.0824366e-02    2.2873925e+00    1.5269382e-02  1  5216    2
  55 0.000 0.028072   -1.0222396e+01    8.7003697e-03    7.2551924e-01    1.2524014e-02  1  2638    3
  55 0.000 0.113164   -1.2239679e+01    7.9179566e-02    3.5693303e+00    6.6615639e-02  1  1312   14
  55 0.000 0.035270   -1.2632696e+01    4.5334064e-03   -2.0773191e+00   -4.1107498e-02  1  8531    5
  55 0.000 0.055159   -1.0818475e+01   -6.7657454e-03    2.8610277e+00    9.6360015e-02  1  6905    8
  55 0.000 0.044148   -1.1856675e+01   -1.9365814e-02   -5.0509386e+00   -7.3124081e-02  1  6208   93
  55 0.000 0.052962   -1.1339209e+01   -2.5187025e-03   -2.0994414e-01    1.7567476e-03  1  9803    8
  55 0.000 0.248488   -1.0100937e+01    1.6599828e-02   -2.7724493e+00   -8.4240965e-02  1  7330    8
  55 0.000 0.067143   -1.0278071e+01   -4.4629964e-03    3.8596253e-01    2.1386139e-02  1  8757   65
  55 0.000 0.057332    1.0079945e+01    2.3924259e-02   -8.2482649e-02   -8.5656814e-03  1   205   13
  55 0.000 0.007124   -1.0221336e+01   -1.1823350e-02    1.4190019e+00    2.5045239e-02  1  5558   40
  55 0.000 0.045600   -1.0288035e+01   -3.6342999e-03    1.1917052e+00    4.3057856e-02  1  1901   10
  55 0.000 0.000909   -1.3272521e+01   -5.3231822e-03    1.1399394e+00    2.6875734e-02  1  9823   24
  55 0.000 0.018211   -1.0572878e+01   -9.3046828e-03   -1.5890166e+00   -3.8834173e-02  1  4054   29
  55 0.000 0.111127   -1.0247368e+01   -2.4057417e-02    3.0417298e+00    7.0180118e-02  1  4464   29
  55 0.000 0.030482   -1.0416772e+01   -5.7746781e-03    8.4049188e-01    2.0207126e-02  1  6549   38
  55 0.000 0.032224   -1.1712303e+01   -1.0975531e-02    2.1739244e+00    3.3880092e-02  1  3247   24
  55 0.000 0.008489   -1.0178715e+01   -4.1257651e-02    8.1587721e-01    3.6490645e-02  1  8646   73
  55 0.000 0.023747   -1.0345576e+01   -7.2055897e-03   -6.3981922e-01   -1.0817892e-02  1  6027   26
  55 0.000 0.005068   -1.1412067e+01   -1.5109352e-03    2.6173766e-01    4.6259916e-03  1  7914   21
  55 0.000 0.292324   -1.1748616e+01    1.3257763e-02   -1.0258014e+00   -1.7034219e-02  1  8137  126
  55 0.000 0.123353   -1.0106963e+01   -2.6149564e-02    2.6403985e+00    3.8674387e-02  1  7249    2
  55 0.000 0.064250   -1.2270108e+01   -3.7925883e-03    4.7384418e-01    6.7150554e-03  1  8825    5
  55 0.000 0.001800   -1.2048543e+01   -2.2755883e-03   -4.2653644e-02    3.0165563e-04  1   537   11
  55 0.000 0.136976   -1.1985281e+01    1.6957701e-02    5.8083963e-01    1.9989292e-02  1  4210   68
  55 0.000 0.092224   -1.0903560e+01    1.3075689e-02    1.2503545e+00    3.4596106e-02  1  8345   69
