 # ID name  angle[rad]  betax[m]  betay[m] halfgap[m]  Material  Length[m]  sigx[m]  sigy[m] tilt1[rad] tilt2[rad] nsig
        74 TCSG.4R6.B1     0.0000000000E+00    0.5188531520E+03    0.1746779263E+03    0.4659154401E-02 C    0.10000E+01   0.51199E-03   0.29707E-03   0.00000E+00   0.00000E+00   0.91000E+01
        10 TCP.D6L7.B1     0.1571000000E+01    0.1588661277E+03    0.7826268007E+02    0.1093663045E-02 C    0.60000E+00   0.28331E-03   0.19885E-03   0.00000E+00   0.00000E+00   0.55000E+01
        11 TCP.C6L7.B1     0.0000000000E+00    0.1505239382E+03    0.8276243325E+02    0.1516732373E-02 C    0.60000E+00   0.27577E-03   0.20448E-03   0.00000E+00   0.00000E+00   0.55000E+01
        12 TCP.B6L7.B1     0.2215000000E+01    0.1424584584E+03    0.8748737152E+02    0.1280661800E-02 C    0.60000E+00   0.26828E-03   0.21024E-03   0.00000E+00   0.00000E+00   0.55000E+01
        16 TCSG.A6L7.B1    0.2462660000E+01    0.3987155446E+02    0.2269212034E+03    0.1916832437E-02 C    0.10000E+01   0.14193E-03   0.33860E-03   0.00000E+00   0.00000E+00   0.80000E+01
        18 TCSG.B5L7.B1    0.2504550000E+01    0.1600139830E+03    0.1665130192E+03    0.2290923989E-02 C    0.10000E+01   0.28433E-03   0.29005E-03   0.00000E+00   0.00000E+00   0.80000E+01
        20 TCSG.A5L7.B1    0.7103500000E+00    0.1859931184E+03    0.1459293063E+03    0.2337335816E-02 C    0.10000E+01   0.30654E-03   0.27153E-03   0.00000E+00   0.00000E+00   0.80000E+01
        22 TCSG.D4L7.B1    0.1570800000E+01    0.3329600332E+03    0.6886047357E+02    0.1492170571E-02 C    0.10000E+01   0.41015E-03   0.18652E-03   0.00000E+00   0.00000E+00   0.80000E+01
        26 TCSG.B4L7.B1    0.0000000000E+00    0.1397578800E+03    0.1309955093E+03    0.2125796169E-02 C    0.10000E+01   0.26572E-03   0.25726E-03   0.00000E+00   0.00000E+00   0.80000E+01
        28 TCSG.A4L7.B1    0.2349210000E+01    0.1286710753E+03    0.1412954170E+03    0.2089850393E-02 C    0.10000E+01   0.25497E-03   0.26718E-03   0.00000E+00   0.00000E+00   0.80000E+01
        30 TCSG.A4R7.B1    0.8080900000E+00    0.1182810606E+03    0.1522203392E+03    0.2097180347E-02 C    0.10000E+01   0.24446E-03   0.27732E-03   0.00000E+00   0.00000E+00   0.80000E+01
        36 TCSG.B5R7.B1    0.2469640000E+01    0.1218533090E+03    0.2675806563E+03    0.2401271282E-02 C    0.10000E+01   0.24812E-03   0.36768E-03   0.00000E+00   0.00000E+00   0.80000E+01
        40 TCSG.D5R7.B1    0.8971000000E+00    0.2138851283E+03    0.1585529583E+03    0.2413113847E-02 C    0.10000E+01   0.32873E-03   0.28303E-03   0.00000E+00   0.00000E+00   0.80000E+01
        42 TCSG.E5R7.B1    0.2277650000E+01    0.2414086194E+03    0.1361173916E+03    0.2416041932E-02 C    0.10000E+01   0.34924E-03   0.26224E-03   0.00000E+00   0.00000E+00   0.80000E+01
        44 TCSG.6R7.B1     0.8730000000E-02    0.3357667417E+03    0.4735650527E+02    0.3294868532E-02 C    0.10000E+01   0.41187E-03   0.15468E-03   0.00000E+00   0.00000E+00   0.80000E+01
        50 TCLA.A6R7.B1    0.1571000000E+01    0.2970758997E+03    0.4815513430E+02    0.2183699438E-02 W    0.10000E+01   0.38742E-03   0.15598E-03   0.00000E+00   0.00000E+00   0.14000E+02
        51 TCLA.B6R7.B1    0.0000000000E+00    0.1595044293E+03    0.7638768600E+02    0.3974274776E-02 W    0.10000E+01   0.28388E-03   0.19645E-03   0.00000E+00   0.00000E+00   0.14000E+02
        52 TCLA.C6R7.B1    0.1571000000E+01    0.6861725071E+02    0.1518870082E+03    0.3878214497E-02 W    0.10000E+01   0.18619E-03   0.27702E-03   0.00000E+00   0.00000E+00   0.14000E+02
        53 TCLA.D6R7.B1    0.0000000000E+00    0.6504937303E+02    0.1579157264E+03    0.2538008511E-02 W    0.10000E+01   0.18129E-03   0.28246E-03   0.00000E+00   0.00000E+00   0.14000E+02
        54 TCLA.A7R7.B1    0.0000000000E+00    0.6463389357E+02    0.1464538223E+03    0.2529890219E-02 W    0.10000E+01   0.18071E-03   0.27202E-03   0.00000E+00   0.00000E+00   0.14000E+02
        60 TCTH.4L8.B1     0.0000000000E+00    0.2398241055E+03    0.2988851657E+03    0.5221330169E-02 W    0.10000E+01   0.34809E-03   0.38859E-03   0.00000E+00   0.00000E+00   0.15000E+02
        62 TCTVA.4L8.B1    0.1571000000E+01    0.2503653154E+03    0.3001496742E+03    0.5841221520E-02 W    0.10000E+01   0.35566E-03   0.38941E-03   0.00000E+00   0.00000E+00   0.15000E+02
        55 TCTH.4L1.B1     0.0000000000E+00    0.1065327720E+04    0.4104420308E+03    0.1005091643E-01 W    0.10000E+01   0.73364E-03   0.45538E-03   0.00000E+00   0.00000E+00   0.13700E+02
        56 TCTVA.4L1.B1    0.1571000000E+01    0.1069713597E+04    0.4334065767E+03    0.6410793824E-02 W    0.10000E+01   0.73515E-03   0.46794E-03   0.00000E+00   0.00000E+00   0.13700E+02
