 # ID name  angle[rad]  betax[m]  betay[m] halfgap[m]  Material  Length[m]  sigx[m]  sigy[m] tilt1[rad] tilt2[rad] nsig
        26 TCSG.B4L7.B1   0.00000E+00   0.13975E+03   0.13098E+03   0.30779E-02 C    0.10000E+01   0.36211E-03   0.35057E-03   0.00000E+00   0.00000E+00   0.85000E+01
        28 TCSG.A4L7.B1   0.23492E+01   0.12866E+03   0.14128E+03   0.30259E-02 C    0.10000E+01   0.34745E-03   0.36409E-03   0.00000E+00   0.00000E+00   0.85000E+01
        30 TCSG.A4R7.B1   0.80809E+00   0.11828E+03   0.15221E+03   0.30365E-02 C    0.10000E+01   0.33313E-03   0.37791E-03   0.00000E+00   0.00000E+00   0.85000E+01
        36 TCSG.B5R7.B1   0.24696E+01   0.12185E+03   0.26755E+03   0.34767E-02 C    0.10000E+01   0.33813E-03   0.50103E-03   0.00000E+00   0.00000E+00   0.85000E+01
        40 TCSG.D5R7.B1   0.89710E+00   0.21387E+03   0.15853E+03   0.34939E-02 C    0.10000E+01   0.44797E-03   0.38568E-03   0.00000E+00   0.00000E+00   0.85000E+01
        42 TCSG.E5R7.B1   0.22776E+01   0.24140E+03   0.13610E+03   0.34981E-02 C    0.10000E+01   0.47592E-03   0.35735E-03   0.00000E+00   0.00000E+00   0.85000E+01
        44 TCSG.6R7.B1    0.87300E-02   0.33575E+03   0.47359E+02   0.47707E-02 C    0.10000E+01   0.56127E-03   0.21080E-03   0.00000E+00   0.00000E+00   0.85000E+01
        50 TCLA.A6R7.B1   0.15710E+01   0.29706E+03   0.48158E+02   0.37625E-02 W    0.10000E+01   0.52794E-03   0.21257E-03   0.00000E+00   0.00000E+00   0.17700E+02
        51 TCLA.B6R7.B1   0.00000E+00   0.15949E+03   0.76391E+02   0.68471E-02 W    0.10000E+01   0.38684E-03   0.26772E-03   0.00000E+00   0.00000E+00   0.17700E+02
        52 TCLA.C6R7.B1   0.15710E+01   0.68608E+02   0.15189E+03   0.66819E-02 W    0.10000E+01   0.25372E-03   0.37751E-03   0.00000E+00   0.00000E+00   0.17700E+02
        53 TCLA.D6R7.B1   0.00000E+00   0.65041E+02   0.15792E+03   0.43725E-02 W    0.10000E+01   0.24704E-03   0.38493E-03   0.00000E+00   0.00000E+00   0.17700E+02
        54 TCLA.A7R7.B1   0.00000E+00   0.64255E+02   0.14741E+03   0.43460E-02 W    0.10000E+01   0.24554E-03   0.37190E-03   0.00000E+00   0.00000E+00   0.17700E+02
        60 TCTH.4L8.B1    0.00000E+00   0.24135E+03   0.30267E+03   0.56153E-02 W    0.10000E+01   0.47587E-03   0.53291E-03   0.00000E+00   0.00000E+00   0.11800E+02
        62 TCTVB.4L8      0.15710E+01   0.53673E+03   0.33557E+03   0.66212E-02 W    0.10000E+01   0.70965E-03   0.56112E-03   0.00000E+00   0.00000E+00   0.11800E+02
        55 TCTH.4L1.B1    0.00000E+00   0.58421E+03   0.22566E+03   0.87364E-02 W    0.10000E+01   0.74038E-03   0.46015E-03   0.00000E+00   0.00000E+00   0.11800E+02
        56 TCTVA.4L1.B1   0.15710E+01   0.58615E+03   0.23779E+03   0.55737E-02 W    0.10000E+01   0.74160E-03   0.47235E-03   0.00000E+00   0.00000E+00   0.11800E+02
